tanggal,id_komoditas,nama_komoditas,id_harga_pangan,nama_pasar,harga
2026-07-08,16.0,"Cabai Merah Besar,1 kg",eyJpdiI6InM5eE16Z1ZtRDUzZEEvYnhVVmZmSFE9PSIsInZhbHVlIjoiT2JYZkwzWlJwVzZsaXVUT2NHdmlRdz09IiwibWFjIjoiZmUwNjA4ZTIxYzJmNGFjNThlNTg3YmE0YTc5ZWUwMGJmYTIwODYwZjE4YmNjZmJmMzdhN2RlYjAyODZkOGQ4NiIsInRhZyI6IiJ9,Pasar Beringharjo,35000.0
2026-07-09,16.0,"Cabai Merah Besar,1 kg",eyJpdiI6InM5eE16Z1ZtRDUzZEEvYnhVVmZmSFE9PSIsInZhbHVlIjoiT2JYZkwzWlJwVzZsaXVUT2NHdmlRdz09IiwibWFjIjoiZmUwNjA4ZTIxYzJmNGFjNThlNTg3YmE0YTc5ZWUwMGJmYTIwODYwZjE4YmNjZmJmMzdhN2RlYjAyODZkOGQ4NiIsInRhZyI6IiJ9,Pasar Beringharjo,35000.0
2026-07-10,16.0,"Cabai Merah Besar,1 kg",eyJpdiI6InM5eE16Z1ZtRDUzZEEvYnhVVmZmSFE9PSIsInZhbHVlIjoiT2JYZkwzWlJwVzZsaXVUT2NHdmlRdz09IiwibWFjIjoiZmUwNjA4ZTIxYzJmNGFjNThlNTg3YmE0YTc5ZWUwMGJmYTIwODYwZjE4YmNjZmJmMzdhN2RlYjAyODZkOGQ4NiIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2026-07-11,16.0,"Cabai Merah Besar,1 kg",eyJpdiI6InM5eE16Z1ZtRDUzZEEvYnhVVmZmSFE9PSIsInZhbHVlIjoiT2JYZkwzWlJwVzZsaXVUT2NHdmlRdz09IiwibWFjIjoiZmUwNjA4ZTIxYzJmNGFjNThlNTg3YmE0YTc5ZWUwMGJmYTIwODYwZjE4YmNjZmJmMzdhN2RlYjAyODZkOGQ4NiIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2026-07-12,16.0,"Cabai Merah Besar,1 kg",eyJpdiI6InM5eE16Z1ZtRDUzZEEvYnhVVmZmSFE9PSIsInZhbHVlIjoiT2JYZkwzWlJwVzZsaXVUT2NHdmlRdz09IiwibWFjIjoiZmUwNjA4ZTIxYzJmNGFjNThlNTg3YmE0YTc5ZWUwMGJmYTIwODYwZjE4YmNjZmJmMzdhN2RlYjAyODZkOGQ4NiIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2026-07-13,16.0,"Cabai Merah Besar,1 kg",eyJpdiI6InM5eE16Z1ZtRDUzZEEvYnhVVmZmSFE9PSIsInZhbHVlIjoiT2JYZkwzWlJwVzZsaXVUT2NHdmlRdz09IiwibWFjIjoiZmUwNjA4ZTIxYzJmNGFjNThlNTg3YmE0YTc5ZWUwMGJmYTIwODYwZjE4YmNjZmJmMzdhN2RlYjAyODZkOGQ4NiIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2026-07-14,16.0,"Cabai Merah Besar,1 kg",eyJpdiI6InM5eE16Z1ZtRDUzZEEvYnhVVmZmSFE9PSIsInZhbHVlIjoiT2JYZkwzWlJwVzZsaXVUT2NHdmlRdz09IiwibWFjIjoiZmUwNjA4ZTIxYzJmNGFjNThlNTg3YmE0YTc5ZWUwMGJmYTIwODYwZjE4YmNjZmJmMzdhN2RlYjAyODZkOGQ4NiIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2026-07-15,16.0,"Cabai Merah Besar,1 kg",eyJpdiI6InM5eE16Z1ZtRDUzZEEvYnhVVmZmSFE9PSIsInZhbHVlIjoiT2JYZkwzWlJwVzZsaXVUT2NHdmlRdz09IiwibWFjIjoiZmUwNjA4ZTIxYzJmNGFjNThlNTg3YmE0YTc5ZWUwMGJmYTIwODYwZjE4YmNjZmJmMzdhN2RlYjAyODZkOGQ4NiIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2026-07-16,16.0,"Cabai Merah Besar,1 kg",eyJpdiI6InM5eE16Z1ZtRDUzZEEvYnhVVmZmSFE9PSIsInZhbHVlIjoiT2JYZkwzWlJwVzZsaXVUT2NHdmlRdz09IiwibWFjIjoiZmUwNjA4ZTIxYzJmNGFjNThlNTg3YmE0YTc5ZWUwMGJmYTIwODYwZjE4YmNjZmJmMzdhN2RlYjAyODZkOGQ4NiIsInRhZyI6IiJ9,Pasar Beringharjo,35000.0
2026-07-17,16.0,"Cabai Merah Besar,1 kg",eyJpdiI6InM5eE16Z1ZtRDUzZEEvYnhVVmZmSFE9PSIsInZhbHVlIjoiT2JYZkwzWlJwVzZsaXVUT2NHdmlRdz09IiwibWFjIjoiZmUwNjA4ZTIxYzJmNGFjNThlNTg3YmE0YTc5ZWUwMGJmYTIwODYwZjE4YmNjZmJmMzdhN2RlYjAyODZkOGQ4NiIsInRhZyI6IiJ9,Pasar Beringharjo,35000.0
2026-07-18,16.0,"Cabai Merah Besar,1 kg",eyJpdiI6InM5eE16Z1ZtRDUzZEEvYnhVVmZmSFE9PSIsInZhbHVlIjoiT2JYZkwzWlJwVzZsaXVUT2NHdmlRdz09IiwibWFjIjoiZmUwNjA4ZTIxYzJmNGFjNThlNTg3YmE0YTc5ZWUwMGJmYTIwODYwZjE4YmNjZmJmMzdhN2RlYjAyODZkOGQ4NiIsInRhZyI6IiJ9,Pasar Beringharjo,35000.0
2024-02-15,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,72000.0
2024-02-16,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,72000.0
2024-02-17,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,72000.0
2024-02-18,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,72000.0
2024-02-19,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,80000.0
2024-02-20,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,81000.0
2024-02-21,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,84000.0
2024-02-22,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,84000.0
2024-02-23,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,84000.0
2024-02-24,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,84000.0
2024-02-25,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,84000.0
2024-02-26,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,81000.0
2024-02-27,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,81000.0
2024-02-28,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,81000.0
2024-02-29,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,63600.0
2024-03-01,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,64000.0
2024-03-02,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,64000.0
2024-03-03,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,64000.0
2024-03-04,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,64000.0
2024-03-05,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,64000.0
2024-03-06,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,64000.0
2024-03-07,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,64000.0
2024-03-08,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,54000.0
2024-03-09,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,54000.0
2024-03-10,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,54000.0
2024-03-11,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,54000.0
2024-03-12,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,54000.0
2024-03-13,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,39000.0
2024-03-14,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,54000.0
2024-03-15,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,54000.0
2024-03-16,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,54000.0
2024-03-17,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,54000.0
2024-03-18,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,39000.0
2024-03-19,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,39000.0
2024-03-20,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,39000.0
2024-03-21,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,34000.0
2024-03-22,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2024-03-23,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2024-03-24,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2024-03-25,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2024-03-26,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2024-03-27,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2024-03-28,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2024-03-29,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2024-03-30,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
2024-03-31,15.0,"Cabai Merah Keriting,1 kg",eyJpdiI6IlUzUW9OSFNsT1hQNzY4ZzIwcmE2ZUE9PSIsInZhbHVlIjoiWDBsT2loTXNPb1NqeTI1TXVveEhUUT09IiwibWFjIjoiOWNjODk5MDY4MDc3ZjhmMTYzOTRiOTRlMWZiMzk5NWVhMTU4ZjYwZGJiMzIxYjgwNjRjYzEwMmEyNzU2NDk0ZSIsInRhZyI6IiJ9,Pasar Beringharjo,29000.0
